product_name,category,discounted_price,actual_price,discount_percentage,rating,rating_count,about_product,category_level_1,category_level_2,category_level_3,category_level_4,category_level_5,brand,is_branded,word_count,feature_count,specification_density,log_price,log_actual_price,popularity_score,price_premium,price_ratio,category_price_index,category_discount_index
"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braided 1M length with LED Indicator Compatible For Laptop, Macbook, Samsung Galaxy S22 S20 S10 S20Fe S21 S21 Ultra A70 A51 A71 A50S M31 M51 M31S M53 5G",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,349.0,899.0,61,4.5,149.0,"🥇【Kindly NOTE before you purchase】:This is a USB-C to USB-C cable, which means it has the same USB C or Type C plug on both sides, please keep a note that this cable is not a USB-C to USB-A cable. Besides, you may need a USB C wall charger to charge your device. This product DO NOT support video output and monitor connection.|🥇【65W High Speed Charging】: Build-in updated smart chip, which makes this USB-C to USB-C PD cable strong enough to support max 3.25A current 65W power through, as well as support fast charging for more Type-C devices. You need a USB C wall charger for your device to charge and we would like you to recommend to use the original wall charger.|🥇【Compatible Devices】:This USB C to USB C cable compatible with Samsung S20, S21 Ultra, A71, laptop Macbook, Samsung S21 S22 S20 FE 2022 A71, A51, A33, M51, M31, M31s, M33, M53, Macbook Air, Macbook Pro, Macbook Air M1|🥇【Military grade material】:Strong military fiber, the most flexible, powerful and durable material, makes tensile force increased by 200%. Special Strain Relief design, can bear 10000+ bending test. Premium Aluminum housing makes the cable more durable|🥇Warranty: Oraimo offer 365days warranty .Oraimo develops cool and creative smart accessory for young people around the world, enableing them to explore more excitement.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Samsung,1,217,39,0.1797234940219588,5.857933154483459,6.802394763324311,5.0106352940962555,550.0,0.388209116927596,0.9999999713467058,1.129121680426543
HP 65W AC Laptops Charger Adapter 4.5mm for HP Pavilion Black (Without Power Cable),Computers&Accessories|Accessories&Peripherals|LaptopAccessories|LaptopChargers&PowerSupplies,770.0,1547.0,50,4.3,2585.0,"AC Input: 100 ~ 240V 50~60Hz, DC Output: 19.5V 3.33A 65W,HP INDIA WARRANTY|This Package Includes Adapter/ HP User Guide/ HP Genuinity Check Manual|Compatible with: HP Pavilion TouchSmart 15, HP Pavilion TouchSmart 15t, Hp Pavilion 15, Hp Pavilion 15Z, Hp Pavilion 17, HP Spectre 13, HP Spectre 13t & many More|Compatible with: HP ENVY 14-k001TX Sleekbook, HP ENVY 14-K002TX Sleekbook, HP 215, 240 G2, 242 G1, 245 G2, 250 G2, 255 G2 Notebook PCs Series, HP Pavilion 10 TouchSmart, HP Pavilion 11, HP Pavilion 13, HP Pavilion TouchSmart 14, HP Pavilion 14|Power Source Type: Corded Electric",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,LaptopChargers&PowerSupplies,Unknown,HP,0,95,27,0.2842104963988951,6.647688373563329,7.344719054149673,7.857867559331803,777.0,0.49773755334364866,2.2063036617104967,0.9255095741201171
"Tukzer Fully Foldable Tabletop Desktop Tablet Mobile Stand Holder - Angle & Height Adjustable for Desk, Cradle, Dock, Compatible with Smartphones & Tablets (White)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,279.0,1299.0,79,4.0,5072.0,"NON-SLIP DESIGN - The pad back and the bottom of this cell phone stand are fully covered by anti-skid silicone, which can provide maximum protection for your device from any scratches and slide.|SMALL AND PORTABLE DESIGN - This cell phone stand holder is Foldable in one second, smaller than your Palm. Easy to carry anywhere you want|MULTI-ANGLE & HEIGHT ADJUSTABLE - This cell phone stand holder is in accordance with ergonomic design. The height can be easily stretch up and down between 4.3in-5.7in (2in adjustable range), the angle is adjustable between 0°~135°, providing you comfortable viewing angle which helps to fix your posture and reduce neck & back strain. For Better Stability for Heavy and Wide Devices, we recommend to lower the height and adjust to a stable angle.|STURDY BASE - Tukzer Tablet and Mobile Stand are Metal Block in the base to Increase weight the stand is not easy to tilt.|Compatibility and Dimension - It fits all your Tablets and Mobile. Dimension 4.3-in X5.7-in X 2.6-in. Comes with 6 Months Warranty",Electronics,Mobiles&Accessories,MobileAccessories,Stands,Unknown,Tukzer,0,172,23,0.1337209224580859,5.634789603169249,7.170119543449628,8.53168763756669,1020.0,0.21478059880846345,0.19942816154804746,1.5542336858442105
"Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap",HomeImprovement|Electrical|CordManagement,249.0,599.0,58,4.5,5985.0,Gizga Essentials Reusable Cable Ties are re-usable and does not lose it’s grip strength for holding cables in place when fastened|Double Sided Hook & Loop Tape. Hook on one side and Loop on another side. Double-sided allows you to cut custom-length rings to wrap unsightly cables together|VALUE Combo pack of 7 Cable ties come in DIY 100cm X 7. The extra long 700cm tie can be cut to preferred lengths and re-used|Adjustable size to meet your different need.The strap can be cut to size easily. You can cut it to the size you want|All Gizga Essentials Products comes with 1-Year Peace of mind warranty for failure to perform as promised,HomeImprovement,Electrical,CordManagement,Unknown,Unknown,Gizga,0,110,10,0.09090908264462885,5.521460917862246,6.396929655216146,8.697178688412643,350.0,0.4156928144291684,0.7388723816358345,1.0086954767486127
"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfer Perfect for Android Smart Phones White 1.2 Meter Made in India (Pack of 2)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,115.0,499.0,77,4.0,7732.0,"[SYNC & CHARGE] : Ideal for charging and powering Micro USB port devices, as well as syncing data, photos and music.|[EASE OF USE] : Smoothly insert the Micro USB connector in a right way in your device.|[SYNC DATA] : Transfer data at high speeds.|[WARRANTY] : 6 Months hassle free warranty from the manufacturer.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,MI,1,53,10,0.18867920968316798,4.7535901911063645,6.214608098422191,8.953252164609035,384.0,0.23046091722523213,0.3295128845411781,1.4252847441449805
Camel Oil Pastel with Reusable Plastic Box - 50 Shades,Home&Kitchen|CraftMaterials|PaintingMaterials,230.0,230.0,0,4.5,9427.0,"50 assorted shades + 1 scraping tool|Confirms to safety standard EN 71 - 3|Camel Art Contest entry coupon inside the pack|Best result can be seen on Drawing Paper. These colours can adhere easily to surfaces like textured paper, sketching paper or even smooth tinted paper|Reusable Plastic Box",Home&Kitchen,CraftMaterials,PaintingMaterials,Unknown,Unknown,Camel,0,47,7,0.14893613852422583,5.442417710521793,5.442417710521793,9.151439264056021,0.0,0.999999956521741,0.19182652050186388,0.0
"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480Mbps Data Transmission, 10000+ Bends Lifespan and Extended 1.5m Length(Rebellious Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,399.0,999.0,60,4.1,1780.0,"The boAt Type C A750 cable is compatible with smartphones, tablets, PC peripherals, Bluetooth speakers, power banks and all other devices with Type-C ports.|It ensures 6.5A fast charging for all the latest charging protocols and data transmissions with rapid sync at 480 Mbps|The convenient flat cable design makes it tangle free, sturdy and invincible against external damage.|Its ultra-durable PVC housing shell housing and extended tail protection makes it last longer to give a 10000+ Bends Lifespan.|boAt's Type C A750 cable offers a perfect 1.5 meters in length for smooth & hassle-free user experience.|2 years warranty from the date of purchase.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,boAt,1,100,18,0.1799999820000018,5.991464547107982,6.907755278982137,7.484930283289661,600.0,0.39939939540140745,1.1432664428863484,1.1106114889441405
"HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Speed Customizable 2400 DPI, Ergonomic Design, Breathing LED Lighting, Metal Scroll Wheel, Lightweighted / 3 Years Warranty (7ZZ87AA), Black",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingMice,599.0,700.0,14,4.3,2301.0,"High-end optical engine for precise positioning. 4-speed DPI optional, adjustable mouse movement speed .|Button life up to 3 million times, High definition(3200 DPI) optical tracking delivers more responsive cursor control.Recommend with a solid color mouse pad;Compatibility - Windows XP / Windows7 /Windows 8 / Windows10|Note : In case of Wireless mouse, the USB receiver will be provided inside or along with the mouse|3 years manufacturer warranty on the device from the date of purchase|Operating System: Windows 8windows Xp",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingMice,Unknown,MI,1,78,11,0.14102562294543294,6.396929655216146,6.55250788703459,7.741533589281828,101.0,0.8557142734897961,1.716332329044919,0.2591426807536328
"Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible with Laserjet 1020,M1005,1018,1010,1012,1015,1020 Plus,1022,3015,3020,3030,3050, 3050Z, 3052,3055 (Black)","Computers&Accessories|Printers,Inks&Accessories|Inks,Toners&Cartridges|TonerCartridges",598.0,1150.0,48,4.1,2535.0,"High Productivity: Yields up to 2,000 pages (based on 5% coverage) and ensures crisp and retainable prints.|Eco-friendly and smudge free output: Disperses advanced quality ink and delivers dark & smudge free graphics and text.|Compatible for wide usage: Excellent choice for school, bank, office, hospital and even at your home.|Easy to install and Use: Each cartridges are passed through strict quality checks for durability and compatibility.|For Use in : HPLJ- 1010/1012/1015/1018/1020/1022/1022N/3015/3020/3030/3050/3052/3055/M1005/M1005 MFP/M1319F MFP Can- LBP2900/3000",Computers&Accessories,"Printers,Inks&Accessories","Inks,Toners&Cartridges",TonerCartridges,Unknown,Foxin,0,74,13,0.1756756519357227,6.395261598115449,7.048386408721883,7.8383433155571165,552.0,0.5199999954782609,1.7134669996141263,0.8884891911553124
Robustrion [Anti-Scratch] & [Smudge Proof] [Bubble Free] Premium Tempered Glass Screen Protector Guard for Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207] 2022,Computers&Accessories|Accessories&Peripherals|TabletAccessories|ScreenProtectors,399.0,1499.0,73,4.0,691.0,"COMPATIBILITY: Specifically Designed Tempered Glass Screen Protector Guard for Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207 It will not fit any other model.|HIGH CLARITY AND TRANSPARENCY: Features ultra clarity with 99.9% transparency to allow an optimal, natural viewing experience on your Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207|FINGERPRINT FREE: Has Hydrophobic Oleophobic Coating, which is smudge-resistant and oil-resistant and can effectively reduce fingerprint marks and also making it easier to clean|9H surface hardness ! that is highly durable & scratch resistant protects your Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207|Easy Hassle-free & bubble-free installation ! Long lasting protection for your Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207",Computers&Accessories,Accessories&Peripherals,TabletAccessories,ScreenProtectors,Unknown,Samsung,1,107,13,0.12149531574810132,5.991464547107982,7.313220387090301,6.539585955617669,1100.0,0.2661774498587228,1.1432664428863484,1.3512439782153711
"PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook, HP, Dell, Lenovo & All Other Notebook (Silver)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,499.0,1299.0,62,4.1,2740.0,"PC SQUARE Height Adjusting Laptop Stand Or Laptop Ergonomic Stand Or Laptop Stands For Office Desk Improves Your Posture Scientifically Designed To Help You Balance You’re Sitting Posture Keeping Your Back Straight, Neck Relaxed And Wrists Natural Even After Long Work Hours|Multi-Angle Adjustable Design: The Aluminium Laptop Stand Or Metal Laptop Stand Or Foldable Laptop Stand Or Better Known As A Aluminum Laptop Stand Provides 6-Speed Adjustable Height, Adjust To Comfortable Operating Angle And Height Based On Your Actual Need. And The Ergonomic Design Makes For Easy Watching And Typing, Relieving Neck, Shoulder And Spinal Pain.|Compatibility: The Laptop & Tablet Stand Supports Most Devices From 10 - 15.6 Inches: Macbook, Thinkpad, Surface, Chromebook, Ipad Pro, Etc. Therefore Known As A 11.6 Inch Laptop Stand ,12 Inch Laptop Stand , 13.3 Inch Laptop Stand ,15 Inch Laptop Stans & 15.6 Inch Laptop Stand|PC SQUARE Travel Laptop Stand Or Laptop Stand Metal Is A Laptop Foldable Stand Which You Can Fold And Carry Easly In Your Backpack Or Briefcase You Can Use It To Change Angle Of Your Laptop Therefore Use It As Laptop Incline Stand Or Laptop Height Stand|Laptop stand fully foldable, light weight at 260gm only and extremely handy to carry in your office bag [Increases laptop life]-keeps your laptop cooler so the battery life and internal components life also improves|EXQUISITE WORKMANSHIP: Machined from anodized aluminum alloy, with sand blasted and brushed processes. With Non-slip silicone mat, avoid from risking of any scratches to your devices and stable placement makes it the best laptop stand available in the market",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,Unknown,MI,1,259,29,0.1119691076459804,6.214608098422191,7.170119543449628,7.916078096302786,800.0,0.38414164446388266,1.4297993859656337,1.1476318719089453
"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Technology & Quick Charge 3.0, Compatible with All Type-C & Micro USB Devices (ABDC-10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,199.0,499.0,60,4.1,602.0,"Stay ahead and never miss out with a 3A fast charging speed for your devices|It supports Quick Charge 2.0/ 3.0 technology to keep your devices boosted up|Its sturdy design and braided cord are tough enough to withstand 10000+ bends|Crafted for convenience, it allows you to charge and sync data with just one cable|It is widely compatible with all types of Micro USB & Type-C enabled devices",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane,0,66,8,0.12121210284665108,5.298317366548036,6.214608098422191,6.401917196727186,300.0,0.39879758719844516,0.5702005567277778,1.1106114889441405
"Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",579.0,1090.0,47,4.4,3482.0,"The Compact Mouse that's built for You: The Lenovo 130 Wireless Compact Mouse, designed with your convenience in mind. It’s easy to get more done when you don’t have to waste time untangling messy cables or searching the office for new batteries. Its compact size makes it the perfect companion no matter what the occasion. Slide it into your pocket, backpack or laptop bag, and you’re ready to go|No more distractions: With a 2.4 GHz Nano USB receiver and up to 10 months battery life, your work will never be interrupted again|Accuracy is everything: Seamlessly glide between tasks with in-built 1000 DPI optical sensor navigation. Act quickly and accurately with the intuitive scroll wheel and thoughtfully placed buttons|Designed for you: Whether you’re left- or right-handed, work at your desk or on-the-go.This simple yet effective mouse was crafted to help you get the job done|Sensor Technology: Optical Sensor, Sensor Resolution: 1000 DPI, Scroll Wheel: Yes (up/down), Right & Left: Up to 3 Million Clicks, Wireless Technology: 2.4 GHz Wireless via Nano USB, Battery Type : 1 x AA, Battery Life : Up to 10 Months",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,MI,1,184,23,0.12499999320652211,6.363028103540465,6.994849985833071,8.155649270366002,511.0,0.5311926556771316,1.659025740429062,0.8699789996729101
"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wireless Earphone Charging, 480mbps Data Sync Speed, 1m Length (ACT - AZ10, Black)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,179.0,399.0,55,4.0,1423.0,"Fast Charging Cable - The cable can support upto a charging speed of 3A making it the optimal cable for Quick Charge / Rapid Charge and Turbo Charge devices.|Reversible Connector – It has reversible type c connector that can be plugged in any direction, upside or downside.|Durable Cable- Using only premium quality materials and a tough, durable PVC Coating, the Ambrane USB cable is built for connecting and disconnecting over and over again without signal loss.|High Speed Data Transfer- 480 Mbps data transfer speed allows you to sync the data to the computer or other USB devices within few seconds.|Genuine USB Connectors- We use only certified and high-quality connectors ensuring not only the safety of the connected device but also reliable charging and high-speed data transmission.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,Ambrane,0,126,13,0.10317459498614326,5.19295685089021,5.991464547107982,7.261225091971921,220.0,0.44862154264106413,0.5128939681119207,1.018060531532129
"Pilot Frixion Clicker Roller Pen (Blue), (9000019529)","OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",90.0,100.0,10,4.1,6199.0,"Unique patented thermo-sensitive Frixion Ink|A fun loving products for making notes, drafts, poem, diary writing, sudoku, puzzles etc.|Erase and rewrite repeatedly without damaging documents. No wear or tear!|Comfortable dimpled grip & inbuild eraser|Erasable pens are not recommended for use on legal or official documents. Do not expose to extreme temperatures (140℉). If pen is exposed to temperature that reaches 140℉, the ink will be colorless when writing. To restore color, cool to at least 14℉ in freezer and the ink will again write in color.|Eraser is at the top of the pen, tip is retractable by pressing clip down",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",Pilot,0,99,20,0.20202018161412305,4.51085950651685,4.61512051684126,8.732304571033183,10.0,0.899999910000009,0.5056179491225872,0.8093988226798041
"ZEBRONICS Aluminium Alloy Laptop Stand, Compatible with 9-15.6 inch Laptops, 7 Angles Adjustable, Anti Slip Silicon Rubber Pads, Foldable, Velvet Pouch Inside, Zeb-NS2000 (Dark Grey)",Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Lapdesks,899.0,1999.0,55,4.4,1667.0,"Made of Aluminum Alloy with Anti Slip Silicon Rubber pads to keep laptop in place|Seven Adjustable Levels|It Supports Upto 5kg Weight|Premium and Stylish Design|Foldable Stand for Laptops up to 17 inches (Including Dell, HP, Lenovo, Macbook, Mi, Surface, Thinkpad, Asus, etc)|Portable and Easy to Carry with the Pouch|Open heat dissipation - helps in Preventing Overheating",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Lapdesks,Unknown,MI,1,55,15,0.27272722314050485,6.802394763324311,7.600902459542082,7.419380582918692,1100.0,0.44972486018146646,2.575931158282775,1.018060531532129
"HP K500F Backlit Membrane Wired Gaming Keyboard with Mixed Color Lighting, Metal Panel with Logo Lighting, 26 Anti-Ghosting Keys, and Windows Lock Key / 3 Years Warranty(7ZZ97AA)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,1149.0,1800.0,36,4.3,4723.0,"Full-sized Membrane Keyboard. Compatibility:Windows 7 / Windows 8 / Windows 10|Metal panel with optional logo lighting (2 LEDs) and 3 LED indicators|Specially added LED backlight, with monochromatic or mixed color light options, showing its elegant temperament|26 keys Anti-Ghosting work simultaneously for fast and accurate game responses.|Double Injection Keycaps",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingKeyboards,Unknown,MI,1,48,9,0.18749996093750812,7.047517221357296,7.496097345175956,8.460411177317253,651.0,0.638333329787037,3.2922635159809883,0.6663668933664844
GIZGA Club-laptop Neoprene Reversible for 15.6-inches Laptop Sleeve - Black-Red,Computers&Accessories|Accessories&Peripherals|LaptopAccessories|Bags&Sleeves|LaptopSleeves&Slipcases,249.0,499.0,50,4.2,22860.0,"Gizga reversible laptop sleeve protects your laptop from those unwanted scratches and dust when you leave your laptop after work|Attractive red and black color. Number of Compartments: 1|Safe and attractive packing|Type: Sleeves and slip cases|Light soft, Study and comfortable, best in its class quality",Computers&Accessories,Accessories&Peripherals,LaptopAccessories,Bags&Sleeves,LaptopSleeves&Slipcases,GIZGA,0,44,8,0.18181814049587713,5.521460917862246,6.214608098422191,10.03718768092397,250.0,0.49899798599202433,0.7134670282674205,0.9255095741201171
Inventis 5V 1.2W Portable Flexible USB LED Light Lamp (Colors may vary),Computers&Accessories|Accessories&Peripherals|USBGadgets|Lamps,39.0,39.0,0,3.6,13572.0,"The side the LED light falls on will depend on your USB port orientation (non-standardized)|This product can twist and bend without breaking. Use this to shine light as required|Rated Voltage: 5V; Rated Power: 1.2W - Powered by any standard USB outlet (car charger, power bank, laptop etc.)|Ideal for lighting small areas inside your car, as an alternative to your cabin light|You might experience moderate heating from the LEDs - this is normal and won't damage the product",Computers&Accessories,Accessories&Peripherals,USBGadgets,Lamps,Unknown,Inventis,0,77,11,0.14285712430426956,3.6888794541139363,3.6888794541139363,9.515837804297965,0.0,0.9999997435898093,0.11174784780092127,0.0
TP-Link TL-WA855RE 300 Mbps Wi-Fi Range Extender (White),Computers&Accessories|NetworkingDevices|Repeaters&Extenders,1599.0,3599.0,56,4.2,16182.0,"Boosts your existing Wi-Fi coverage to deliver fast and reliable wired and wireless connectivity|External antennas for faster and more reliable Wi-Fi|Supports AP mode which creates a new Wi-Fi Access point|Easily expand wireless coverage at a push of the Range Extender button|Set the Power Schedule for the range extender for power-saving|Interface —— 1 x 10/100mbps RJ45 Ethernet port|Works with Any Wi-Fi Router|In an unlikely case of product quality related issue, we may ask you to reach out to brand’s customer service support and seek resolution. We will require brand proof of issue to process replacement request.",Computers&Accessories,NetworkingDevices,Repeaters&Extenders,Unknown,Unknown,TP-Link,0,95,11,0.11578946149584615,7.3777589082278725,8.1886891244442,9.691716587516886,2000.0,0.44429007934345627,4.581661759837773,1.0365707230145311
"boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive Audio, RGB LEDs, Up to 8HRS Playtime, IPX7 Water Resistance, Multi-Compatibility Modes(Black)",Electronics|HomeAudio|Speakers|BluetoothSpeakers,1199.0,3990.0,70,4.2,2908.0,"Power- Get ready to be enthralled by the 5W RMS sound on Stone 250 portable wireless speaker.|RGB- It dons RGB LEDs, meaning you can uplift the overall vibe during all your playback sessions.|IP Rating- The IPX7 marked water and splash resistant build lets you carry your sound wherever travel without any worry.|Playback- The speaker offers up to a total of 8 hours of playtime per single charge via Type C interface at 60% volume level (non-LEDs Mode)|Modes- You can enjoy the playback via multiple connectivity modes namely Bluetooth v5.0, TF Card and AUX|Controls- The integrated controls help you command playback, volume levels with utmost ease|Lightweight- This wireless speaker has been built keeping in mind the ease of portability, hence the lightweight build.|1 year warranty from the date of purchase",Electronics,HomeAudio,Speakers,BluetoothSpeakers,Unknown,boAt,1,129,17,0.13178293552070267,7.090076835776092,8.291797105048733,7.975564658495202,2791.0,0.3005012523796961,0.8570407372620391,1.3771690887227181
"SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11, 12, 13 Pro max iPad Air/Mini, iPod and iOS Devices (White)",Computers&Accessories|Accessories&Peripherals|Cables&Accessories|Cables|USBCables,209.0,499.0,58,3.9,536.0,"[High Compatibility] : This iphone data cable supports with iPhone 6,6s,6 plus,6s plus,7 7 plus ,8 8plus,x,xs,11 pro max,12 mini pro max,13 mini pro max iPad Air, iPad mini, iPod Nano and iPod Touch|[Fast Charge&Data Sync ] : It can charge and sync simultaneously at a rapid speed, Compatible with any charging adaptor, multi-port charging station or power bank ,for fast charging ,fast adapter is must.|😍【Durable Spring Protection】：The easy-to-break connection port is protected by spring, which is a flexible and durable cable.You can use it with confidence.|【 Ultra High Quality】: According to the experimental results, the fishbone design can accept at least 20,000 bending and insertion tests for extra protection and durability. Upgraded 3D aluminum connector and exclusive laser welding technology, which to ensure the metal part won't break and also have a tighter connection which fits well even with a protective case on and will never loose connection.|【 Good After Sales Service】-Our friendly and reliable customer service will respond to you within 24 hours ! you can purchase with confidence,and every sale includes a 365-day worry-free Service to prove the importance we set on quality.",Computers&Accessories,Accessories&Peripherals,Cables&Accessories,Cables,USBCables,MI,1,186,32,0.17204300150306442,5.3471075307174685,6.214608098422191,6.285998094508865,290.0,0.418837666957161,0.5988538510357063,1.073591105979336
"Offbeat® - DASH 2.4GHz Wireless + Bluetooth 5.1 Mouse, Multi-Device Dual Mode Slim Rechargeable Silent Click Buttons Wireless Bluetooth Mouse, 3 Adjustable DPI, Works on 2 devices at the same time with a switch button for Windows/Mac/Android/Ipad/Smart TV","Computers&Accessories|Accessories&Peripherals|Keyboards,Mice&InputDevices|Mice",1099.0,1499.0,27,4.2,2375.0,"► 【2.4G WIRELESS DUAL MODE AND BLUETOOTH 5.1】The upgraded version mouse with Dual Mode Connection and LED lights adds more fun to the boring office life. It can work on TWO DEVICES, connecting one device through Bluetooth and the other through 2.4GHz USB Receiver. You could switch the mode between two devices by just toggle switching.2.4GHz mode works with laptop, desktop or any device with USB port, simply plug the USB receiver and play directly.|► 【 RECHARGEABLE AND ENERGY SAVING】 : The mouse built-in rechargeable battery, with a charging cable. No need to change batteries. To save power and for long-term usage, the mouse will automatically enter into the sleep mode after 11 minutes of inactivity, it can be waken up by clicking any button.|► 【PLUG/PLAY AND ADJUSTABLE DPI】No need to install any driver, just plug the USB receiver into your laptop and the mouse starts to serve. 2.4GHz wireless technology provides powerful and reliable connection, effective up to 10 meters of range. Switch DPI levels among 800, 1200 and 1600 to to meet your needs with high precision. Advanced Optical Tracking Technology ensures greater sensitivity for precise tracking on a wide range of surfaces.|► 【SILENT CLICK & ERGONOMIC DESIGN】Silent click Mouse with anti-fingerprint finish offers your hand maximum support and comfort. Silent button reduces 90% noises, which makes it an ideal wireless mouse for office and personal use. Symmetric and ergonomic design makes this mouse fit for both left and right hand, naturally curved grip of the mouse makes it comfortable and perfect, avoids hand fatigue for long term use. Slim and portable design makes the mouse your best travel companion.",Computers&Accessories,Accessories&Peripherals,"Keyboards,Mice&InputDevices",Mice,Unknown,Offbeat®,0,272,36,0.13235293631055384,7.003065458786462,7.313220387090301,7.773173680482536,400.0,0.7331554320670085,3.1489970444413458,0.49977517002486327
"Classmate Drawing Book - Unruled, 40 Pages, 210 mm x 297 mm - Pack Of 4","OfficeProducts|OfficePaperProducts|Paper|Stationery|Notebooks,WritingPads&Diaries|CompositionNotebooks",120.0,120.0,0,4.5,4951.0,"The cover design of the notebook is subject to change, it depends on stock availability|Pack Of 4 - Unruled Drawing Book, 40,Pages, 210 mm x 297 mm|Notebooks for every subject for hassle-free note-taking during classes or lectures.|Classmate uses elemental chlorine free paper|This notebook consists of quality papers",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Notebooks,WritingPads&Diaries",Classmate,0,47,10,0.2127659121774655,4.795790545596741,4.795790545596741,8.507546814364431,0.0,0.9999999166666735,0.6741572654967828,0.0
"HP GK320 Wired Full Size RGB Backlight Mechanical Gaming Keyboard, 4 LED Indicators, Mechanical Switches, Double Injection Key Caps, and Windows Lock Key(4QN01AA)",Computers&Accessories|Accessories&Peripherals|PCGamingPeripherals|GamingKeyboards,1519.0,3499.0,57,4.3,408.0,"Convertible dynamic mixing can easily adjust the brightness and switch display modes, and the variety of light eff ects are dazzling and exciting, and your desire to fi ght is stimulated.|50 million times ultra-long lifetime mechanical switch, A variety of mechanical buttons let you experience different knocks.|Matt double Injection Keycaps With a magnetic ring to eliminate interfering signals and transmission error|1 year manufacturer warranty on the device from the date of purchase.",Computers&Accessories,Accessories&Peripherals,PCGamingPeripherals,GamingKeyboards,Unknown,MI,1,72,10,0.13888886959876812,7.326465613840322,8.160518247477505,6.013715156042802,1980.0,0.4341240341979879,4.352435405374344,1.0550809144969335
Parker Moments Vector Timecheck Gold Trim Roller Ball Pen (Black),"OfficeProducts|OfficePaperProducts|Paper|Stationery|Pens,Pencils&WritingSupplies|Pens&Refills|LiquidInkRollerballPens",420.0,420.0,0,4.2,1926.0,"Mode: Roller ball pen|Pen opening mechanism: Cap off/cap on|Ink color: Blue, warranty: 2 years|Country of Origin: India",OfficeProducts,OfficePaperProducts,Paper,Stationery,"Pens,Pencils&WritingSupplies",Parker,0,17,5,0.29411747404854466,6.042632833682381,6.042632833682381,7.563719668414366,0.0,0.9999999761904769,2.3595504292387397,0.0
